# BLOCK:        DISTANCE:        ACTUAL_GOFR:
          12     1.61593    0.683261
          12     1.64158    0.703421
          12     1.66723    0.733247
          12     1.69288    0.749164
          12     1.71853    0.790344
          12     1.74418    0.824968
          12     1.76983    0.850359
          12     1.79547    0.900672
          12     1.82112    0.934684
          12     1.84677    0.974505
          12     1.87242     1.01179
          12     1.89807     1.04648
          12     1.92372     1.08313
          12     1.94937     1.13825
          12     1.97502     1.15392
          12     2.00067     1.17933
          12     2.02632     1.19613
          12     2.05197     1.20668
          12     2.07762     1.21237
          12     2.10327     1.20163
          12     2.12892     1.19567
          12     2.15457     1.17691
          12     2.18022     1.15133
          12     2.20587     1.12699
          12     2.23152      1.0981
          12     2.25717     1.07536
          12     2.28282     1.04136
          12     2.30847     1.01964
          12     2.33412    0.995013
          12     2.35977    0.960246
          12     2.38542    0.955667
          12     2.41107     0.94108
          12     2.43672    0.922079
          12     2.46237    0.921477
          12     2.48802    0.893538
          12     2.51366    0.887706
          12     2.53931    0.882974

          13           0           0
          13   0.0256496           0
          13   0.0512993           0
          13   0.0769489           0
          13    0.102599           0
          13    0.128248           0
          13    0.153898           0
          13    0.179547           0
          13    0.205197           0
          13    0.230847           0
          13    0.256496           0
          13    0.282146           0
          13    0.307796           0
          13    0.333445           0
          13    0.359095           0
          13    0.384745           0
          13    0.410394           0
          13    0.436044           0
          13    0.461694           0
          13    0.487343           0
          13    0.512993           0
          13    0.538642           0
          13    0.564292           0
          13    0.589942           0
          13    0.615591           0
          13    0.641241           0
          13    0.666891           0
          13     0.69254           0
          13     0.71819           0
          13     0.74384           0
          13    0.769489           0
          13    0.795139           0
          13    0.820788           0
          13    0.846438           0
          13    0.872088 0.000917052
          13    0.897737   0.0214797
          13    0.923387    0.170786
          13    0.949037    0.562203
          13    0.974686     1.20947
          13     1.00034     1.87061
          13     1.02599     2.34133
          13     1.05164     2.55205
          13     1.07728      2.5546
          13     1.10293     2.42102
          13     1.12858     2.20402
          13     1.15423     1.97394
          13     1.17988     1.74735
          13     1.20553     1.55527
          13     1.23118     1.37577
          13     1.25683     1.24104
          13     1.28248     1.12182
          13     1.30813     1.02571
          13     1.33378    0.928815
          13     1.35943    0.866579
          13     1.38508     0.82072
          13     1.41073    0.764107
          13     1.43638    0.733093
          13     1.46203    0.710821
          13     1.48768    0.691512
          13     1.51333    0.686671
          13     1.53898    0.662131
          13     1.56463    0.667787
          13     1.59028    0.671977
          13     1.61593    0.689122
          13     1.64158    0.703591
          13     1.66723    0.726887
          13     1.69288     0.75399
          13     1.71853    0.778018
          13     1.74418    0.824409
          13     1.76983    0.866495
          13     1.79547     0.89371
          13     1.82112    0.940267
          13     1.84677    0.975491
          13     1.87242     1.01245
          13     1.89807     1.05235
          13     1.92372     1.09507
          13     1.94937     1.13641
          13     1.97502     1.16265
          13     2.00067     1.19141
          13     2.02632      1.2086
          13     2.05197     1.22233
          13     2.07762     1.22071
          13     2.10327     1.22292
          13     2.12892     1.19272
          13     2.15457     1.17581
          13     2.18022     1.15238
          13     2.20587      1.1105
          13     2.23152     1.09325
          13     2.25717     1.06177
          13     2.28282     1.03218
          13     2.30847     1.00524
          13     2.33412    0.982366
          13     2.35977    0.959614
          13     2.38542    0.949568
          13     2.41107    0.924175
          13     2.43672    0.910098
          13     2.46237    0.912141
          13     2.48802     0.89379
          13     2.51366    0.883846
          13     2.53931    0.885609

          14           0           0
          14   0.0256496           0
          14   0.0512993           0
          14   0.0769489           0
          14    0.102599           0
          14    0.128248           0
          14    0.153898           0
          14    0.179547           0
          14    0.205197           0
          14    0.230847           0
          14    0.256496           0
          14    0.282146           0
          14    0.307796           0
          14    0.333445           0
          14    0.359095           0
          14    0.384745           0
          14    0.410394           0
          14    0.436044           0
          14    0.461694           0
          14    0.487343           0
          14    0.512993           0
          14    0.538642           0
          14    0.564292           0
          14    0.589942           0
          14    0.615591           0
          14    0.641241           0
          14    0.666891           0
          14     0.69254           0
          14     0.71819           0
          14     0.74384           0
          14    0.769489           0
          14    0.795139           0
          14    0.820788           0
          14    0.846438           0
          14    0.872088  0.00151314
          14    0.897737   0.0239049
          14    0.923387    0.163699
          14    0.949037    0.583665
          14    0.974686     1.21963
          14     1.00034     1.86606
          14     1.02599     2.38715
          14     1.05164      2.5768
          14     1.07728     2.54339
          14     1.10293     2.42748
          14     1.12858     2.19256
          14     1.15423     1.97487
          14     1.17988     1.75363
          14     1.20553     1.55177
          14     1.23118     1.39001
          14     1.25683     1.23026
          14     1.28248     1.11121
          14     1.30813     1.02137
          14     1.33378    0.934993
          14     1.35943    0.863699
          14     1.38508    0.804568
          14     1.41073    0.758171
          14     1.43638    0.728904
          14     1.46203    0.695501
          14     1.48768    0.679072
          14     1.51333    0.668448
          14     1.53898    0.664233
          14     1.56463    0.667989
          14     1.59028    0.673989
          14     1.61593    0.688622
          14     1.64158    0.702856
          14     1.66723    0.721734
          14     1.69288    0.747572
          14     1.71853    0.788871
          14     1.74418    0.819652
          14     1.76983    0.866992
          14     1.79547     0.90579
          14     1.82112    0.953068
          14     1.84677    0.986488
          14     1.87242     1.02943
          14     1.89807     1.06929
          14     1.92372     1.11393
          14     1.94937     1.14816
          14     1.97502     1.16839
          14     2.00067     1.19711
          14     2.02632     1.20752
          14     2.05197     1.20365
          14     2.07762     1.21567
          14     2.10327     1.20009
          14     2.12892     1.18891
          14     2.15457     1.16028
          14     2.18022     1.14015
          14     2.20587     1.10997
          14     2.23152     1.08513
          14     2.25717     1.06005
          14     2.28282     1.02337
          14     2.30847     1.00348
          14     2.33412    0.981408
          14     2.35977    0.967135
          14     2.38542    0.942413
          14     2.41107    0.934772
          14     2.43672    0.923581
          14     2.46237    0.907083
          14     2.48802    0.899957
          14     2.51366    0.891565
          14     2.53931    0.889517

          15           0           0
          15   0.0256496           0
          15   0.0512993           0
          15   0.0769489           0
          15    0.102599           0
          15    0.128248           0
          15    0.153898           0
          15    0.179547           0
          15    0.205197           0
          15    0.230847           0
          15    0.256496           0
          15    0.282146           0
          15    0.307796           0
          15    0.333445           0
          15    0.359095           0
          15    0.384745           0
          15    0.410394           0
          15    0.436044           0
          15    0.461694           0
          15    0.487343           0
          15    0.512993           0
          15    0.538642           0
          15    0.564292           0
          15    0.589942           0
          15    0.615591           0
          15    0.641241           0
          15    0.666891           0
          15     0.69254           0
          15     0.71819           0
          15     0.74384           0
          15    0.769489           0
          15    0.795139           0
          15    0.820788           0
          15    0.846438           0
          15    0.872088  0.00128387
          15    0.897737   0.0249875
          15    0.923387    0.153375
          15    0.949037    0.567675
          15    0.974686     1.23602
          15     1.00034     1.87379
          15     1.02599     2.34323
          15     1.05164     2.58029
          15     1.07728     2.54662
          15     1.10293     2.40499
          15     1.12858     2.18341
          15     1.15423     1.95338
          15     1.17988     1.73892
          15     1.20553     1.54869
          15     1.23118     1.37588
          15     1.25683      1.2283
          15     1.28248     1.10027
          15     1.30813      1.0282
          15     1.33378    0.924637
          15     1.35943    0.860458
          15     1.38508    0.818184
          15     1.41073    0.770964
          15     1.43638    0.740222
          15     1.46203    0.718645
          15     1.48768    0.701655
          15     1.51333    0.676927
          15     1.53898    0.680651
          15     1.56463    0.678162
          15     1.59028    0.679312
          15     1.61593    0.689731
          15     1.64158    0.708944
          15     1.66723    0.724927
          15     1.69288    0.757668
          15     1.71853    0.786343
          15     1.74418    0.822432
          15     1.76983    0.863286
          15     1.79547    0.900672
          15     1.82112    0.945424
          15     1.84677    0.978316
          15     1.87242     1.01748
          15     1.89807      1.0612
          15     1.92372     1.09089
          15     1.94937     1.13189
          15     1.97502      1.1602
          15     2.00067     1.18956
          15     2.02632     1.19299
          15     2.05197     1.20373
          15     2.07762     1.20679
          15     2.10327     1.20072
          15     2.12892      1.1919
          15     2.15457     1.16823
          15     2.18022     1.14427
          15     2.20587     1.11389
          15     2.23152     1.08456
          15     2.25717     1.05854
          15     2.28282     1.03936
          15     2.30847     1.01298
          15     2.33412    0.984029
          15     2.35977    0.967786
          15     2.38542    0.950279
          15     2.41107    0.939258
          15     2.43672    0.922199
          15     2.46237    0.912234
          15     2.48802    0.902661
          15     2.51366    0.886355
          15     2.53931    0.895455

          16           0           0
          16   0.0256496           0
          16   0.0512993           0
          16   0.0769489           0
          16    0.102599           0
          16    0.128248           0
          16    0.153898           0
          16    0.179547           0
          16    0.205197           0
          16    0.230847           0
          16    0.256496           0
          16    0.282146           0
          16    0.307796           0
          16    0.333445           0
          16    0.359095           0
          16    0.384745           0
          16    0.410394           0
          16    0.436044           0
          16    0.461694           0
          16    0.487343           0
          16    0.512993           0
          16    0.538642           0
          16    0.564292           0
          16    0.589942           0
          16    0.615591           0
          16    0.641241           0
          16    0.666891           0
          16     0.69254           0
          16     0.71819           0
          16     0.74384           0
          16    0.769489           0
          16    0.795139           0
          16    0.820788           0
          16    0.846438           0
          16    0.872088 0.000962905
          16    0.897737    0.022649
          16    0.923387    0.160544
          16    0.949037    0.562785
          16    0.974686     1.18801
          16     1.00034     1.84112
          16     1.02599     2.35085
          16     1.05164     2.55262
          16     1.07728     2.54514
          16     1.10293      2.3925
          16     1.12858     2.20929
          16     1.15423     1.96754
          16     1.17988     1.76264
          16     1.20553     1.56108
          16     1.23118     1.38876
          16     1.25683     1.25002
          16     1.28248     1.12563
          16     1.30813     1.02761
          16     1.33378    0.949785
          16     1.35943    0.873482
          16     1.38508    0.833784
          16     1.41073    0.786326
          16     1.43638    0.753592
          16     1.46203     0.72297
          16     1.48768    0.692437
          16     1.51333    0.677652
          16     1.53898    0.675119
          16     1.56463    0.668047
          16     1.59028    0.682204
          16     1.61593    0.682937
          16     1.64158    0.700797
          16     1.66723     0.72424
          16     1.69288    0.748004
          16     1.71853     0.77803
          16     1.74418    0.810603
          16     1.76983    0.843263
          16     1.79547    0.882246
          16     1.82112    0.925929
          16     1.84677    0.966426
          16     1.87242     1.00314
          16     1.89807     1.05521
          16     1.92372     1.09496
          16     1.94937     1.12515
          16     1.97502     1.15376
          16     2.00067     1.18448
          16     2.02632      1.1959
          16     2.05197     1.21074
          16     2.07762     1.21836
          16     2.10327     1.20757
          16     2.12892      1.1981
          16     2.15457     1.18605
          16     2.18022     1.14351
          16     2.20587     1.12626
          16     2.23152     1.10077
          16     2.25717     1.07853
          16     2.28282     1.04566
          16     2.30847     1.02402
          16     2.33412    0.997986
          16     2.35977    0.975919
          16     2.38542    0.955879
          16     2.41107    0.933843
          16     2.43672    0.926029
          16     2.46237    0.910746
          16     2.48802    0.894629
          16     2.51366    0.890389
          16     2.53931    0.888696

          17           0           0
          17   0.0256496           0
          17   0.0512993           0
          17   0.0769489           0
          17    0.102599           0
          17    0.128248           0
          17    0.153898           0
          17    0.179547           0
          17    0.205197           0
          17    0.230847           0
          17    0.256496           0
          17    0.282146           0
          17    0.307796           0
          17    0.333445           0
          17    0.359095           0
          17    0.384745           0
          17    0.410394           0
          17    0.436044           0
          17    0.461694           0
          17    0.487343           0
          17    0.512993           0
          17    0.538642           0
          17    0.564292           0
          17    0.589942           0
          17    0.615591           0
          17    0.641241           0
          17    0.666891           0
          17     0.69254           0
          17     0.71819           0
          17     0.74384           0
          17    0.769489           0
          17    0.795139           0
          17    0.820788           0
          17    0.846438           0
          17    0.872088 0.000687789
          17    0.897737   0.0233852
          17    0.923387    0.166157
          17    0.949037    0.561077
          17    0.974686     1.18727
          17     1.00034     1.87393
          17     1.02599     2.32743
          17     1.05164     2.56504
          17     1.07728     2.57814
          17     1.10293     2.40741
          17     1.12858     2.18572
          17     1.15423     1.96548
          17     1.17988     1.73942
          17     1.20553     1.54918
          17     1.23118     1.38481
          17     1.25683     1.23648
          17     1.28248      1.1312
          17     1.30813     1.02551
          17     1.33378     0.94434
          17     1.35943    0.882215
          17     1.38508    0.814252
          17     1.41073    0.771619
          17     1.43638    0.743402
          17     1.46203    0.712603
          17     1.48768    0.695866
          17     1.51333     0.67315
          17     1.53898    0.678578
          17     1.56463    0.673819
          17     1.59028    0.674492
          17     1.61593    0.686916
          17     1.64158    0.702096
          17     1.66723    0.730232
          17     1.69288    0.754693
          17     1.71853     0.77809
          17     1.74418    0.810172
          17     1.76983    0.853941
          17     1.79547     0.88867
          17     1.82112    0.935089
          17     1.84677     0.97763
          17     1.87242      1.0179
          17     1.89807     1.05531
          17     1.92372     1.08981
          17     1.94937     1.13214
          17     1.97502     1.15994
          17     2.00067     1.18676
          17     2.02632     1.20799
          17     2.05197     1.21426
          17     2.07762     1.21682
          17     2.10327     1.21298
          17     2.12892      1.1983
          17     2.15457     1.17306
          17     2.18022     1.14161
          17     2.20587      1.1167
          17     2.23152     1.09479
          17     2.25717     1.06113
          17     2.28282     1.03803
          17     2.30847      1.0143
          17     2.33412    0.995998
          17     2.35977    0.967569
          17     2.38542    0.948313
          17     2.41107    0.933232
          17     2.43672    0.920062
          17     2.46237    0.907839
          17     2.48802    0.894031
          17     2.51366    0.880606
          17     2.53931    0.885239

          18           0           0
          18   0.0256496           0
          18   0.0512993           0
          18   0.0769489           0
          18    0.102599           0
          18    0.128248           0
          18    0.153898           0
          18    0.179547           0
          18    0.205197           0
          18    0.230847           0
          18    0.256496           0
          18    0.282146           0
          18    0.307796           0
          18    0.333445           0
          18    0.359095           0
          18    0.384745           0
          18    0.410394           0
          18    0.436044           0
          18    0.461694           0
          18    0.487343           0
          18    0.512993           0
          18    0.538642           0
          18    0.564292           0
          18    0.589942           0
          18    0.615591           0
          18    0.641241           0
          18    0.666891           0
          18     0.69254           0
          18     0.71819           0
          18     0.74384           0
          18    0.769489           0
          18    0.795139           0
          18    0.820788           0
          18    0.846438           0
          18    0.872088   0.0017424
          18    0.897737    0.025767
          18    0.923387     0.17267
          18    0.949037    0.576873
          18    0.974686     1.21396
          18     1.00034     1.88026
          18     1.02599     2.35714
          18     1.05164      2.5517
          18     1.07728     2.55091
          18     1.10293     2.39045
          18     1.12858     2.17561
          18     1.15423     1.96498
          18     1.17988     1.74402
          18     1.20553     1.55585
          18     1.23118     1.37783
          18     1.25683     1.23873
          18     1.28248     1.11804
          18     1.30813     1.02452
          18     1.33378    0.939686
          18     1.35943    0.870068
          18     1.38508    0.823568
          18     1.41073     0.78365
          18     1.43638    0.749386
          18     1.46203    0.703904
          18     1.48768    0.690332
          18     1.51333    0.690108
          18     1.53898    0.669452
          18     1.56463    0.673718
          18     1.59028    0.675637
          18     1.61593    0.685657
          18     1.64158    0.706923
          18     1.66723    0.719393
          18     1.69288    0.748387
          18     1.71853     0.78463
          18     1.74418    0.806671
          18     1.76983    0.846088
          18     1.79547    0.901452
          18     1.82112    0.936061
          18     1.84677    0.972117
          18     1.87242     1.00966
          18     1.89807     1.05335
          18     1.92372     1.09387
          18     1.94937     1.13279
          18     1.97502     1.16603
          18     2.00067     1.19611
          18     2.02632      1.2031
          18     2.05197      1.2188
          18     2.07762     1.21245
          18     2.10327     1.20979
          18     2.12892     1.20506
          18     2.15457      1.1844
          18     2.18022     1.15109
          18     2.20587      1.1234
          18     2.23152     1.09647
          18     2.25717     1.06753
          18     2.28282     1.03092
          18     2.30847     1.00628
          18     2.33412    0.983025
          18     2.35977    0.961362
          18     2.38542    0.945697
          18     2.41107    0.931918
          18     2.43672    0.915921
          18     2.46237    0.904058
          18     2.48802    0.896776
          18     2.51366    0.887593
          18     2.53931    0.887649

          19           0           0
          19   0.0256496           0
          19   0.0512993           0
          19   0.0769489           0
          19    0.102599           0
          19    0.128248           0
          19    0.153898           0
          19    0.179547           0
          19    0.205197           0
          19    0.230847           0
          19    0.256496           0
          19    0.282146           0
          19    0.307796           0
          19    0.333445           0
          19    0.359095           0
          19    0.384745           0
          19    0.410394           0
          19    0.436044           0
          19    0.461694           0
          19    0.487343           0
          19    0.512993           0
          19    0.538642           0
          19    0.564292           0
          19    0.589942           0
          19    0.615591           0
          19    0.641241           0
          19    0.666891           0
          19     0.69254           0
          19     0.71819           0
          19     0.74384           0
          19    0.769489           0
          19    0.795139           0
          19    0.820788           0
          19    0.846438           0
          19    0.872088 0.000962905
          19    0.897737   0.0229954
          19    0.923387    0.162593
          19    0.949037    0.562668
          19    0.974686     1.15336
          19     1.00034     1.84255
          19     1.02599     2.29678
          19     1.05164     2.54771
          19     1.07728     2.55091
          19     1.10293     2.39475
          19     1.12858     2.19975
          19     1.15423     1.96846
          19     1.17988     1.75409
          19     1.20553     1.56328
          19     1.23118     1.39867
          19     1.25683     1.25969
          19     1.28248     1.13882
          19     1.30813     1.05524
          19     1.33378    0.952003
          19     1.35943    0.891139
          19     1.38508    0.826508
          19     1.41073     0.78824
          19     1.43638    0.753267
          19     1.46203    0.722475
          19     1.48768    0.688099
          19     1.51333    0.682446
          19     1.53898    0.679517
          19     1.56463    0.664685
          19     1.59028    0.665969
          19     1.61593    0.691748
          19     1.64158    0.704129
          19     1.66723    0.720958
          19     1.69288    0.743425
          19     1.71853    0.775826
          19     1.74418    0.800285
          19     1.76983    0.837602
          19     1.79547    0.885727
          19     1.82112    0.937758
          19     1.84677    0.972937
          19     1.87242     1.01043
          19     1.89807     1.04995
          19     1.92372     1.08493
          19     1.94937     1.11558
          19     1.97502     1.14974
          19     2.00067     1.17975
          19     2.02632     1.20149
          19     2.05197       1.199
          19     2.07762     1.21198
          19     2.10327     1.20916
          19     2.12892     1.19426
          19     2.15457     1.17979
          19     2.18022     1.15859
          19     2.20587     1.13198
          19     2.23152     1.09989
          19     2.25717     1.07654
          19     2.28282     1.04538
          19     2.30847     1.02132
          19     2.33412      1.0049
          19     2.35977    0.981079
          19     2.38542    0.956716
          19     2.41107    0.944515
          19     2.43672    0.927974
          19     2.46237    0.913424
          19     2.48802     0.90246
          19     2.51366    0.888206
          19     2.53931    0.887808

          20           0           0
          20   0.0256496           0
          20   0.0512993           0
          20   0.0769489           0
          20    0.102599           0
          20    0.128248           0
          20    0.153898           0
          20    0.179547           0
          20    0.205197           0
          20    0.230847           0
          20    0.256496           0
          20    0.282146           0
          20    0.307796           0
          20    0.333445           0
          20    0.359095           0
          20    0.384745           0
          20    0.410394           0
          20    0.436044           0
          20    0.461694           0
          20    0.487343           0
          20    0.512993           0
          20    0.538642           0
          20    0.564292           0
          20    0.589942           0
          20    0.615591           0
          20    0.641241           0
          20    0.666891           0
          20     0.69254           0
          20     0.71819           0
          20     0.74384           0
          20    0.769489           0
          20    0.795139           0
          20    0.820788           0
          20    0.846438           0
          20    0.872088  0.00114632
          20    0.897737   0.0223892
          20    0.923387    0.165583
          20    0.949037    0.586187
          20    0.974686     1.21091
          20     1.00034     1.88201
          20     1.02599     2.34722
          20     1.05164     2.56419
          20     1.07728     2.56016
          20     1.10293     2.41597
          20     1.12858     2.19132
          20     1.15423     1.96664
          20     1.17988     1.76497
          20     1.20553     1.56304
          20     1.23118     1.39354
          20     1.25683     1.23612
          20     1.28248     1.09925
          20     1.30813      1.0137
          20     1.33378    0.929568
          20     1.35943    0.867818
          20     1.38508    0.812782
          20     1.41073    0.769989
          20     1.43638    0.735794
          20     1.46203    0.705852
          20     1.48768    0.688689
          20     1.51333    0.671624
          20     1.53898    0.667678
          20     1.56463    0.672376
          20     1.59028     0.66724
          20     1.61593    0.690395
          20     1.64158    0.704011
          20     1.66723    0.732001
          20     1.69288    0.747461
          20     1.71853    0.784151
          20     1.74418     0.81964
          20     1.76983    0.863286
          20     1.79547    0.897071
          20     1.82112    0.945274
          20     1.84677     0.98656
          20     1.87242     1.02745
          20     1.89807     1.07094
          20     1.92372     1.10668
          20     1.94937     1.12738
          20     1.97502     1.16086
          20     2.00067     1.18852
          20     2.02632     1.20721
          20     2.05197     1.20631
          20     2.07762     1.21009
          20     2.10327     1.19869
          20     2.12892     1.19414
          20     2.15457     1.16783
          20     2.18022     1.14642
          20     2.20587     1.11367
          20     2.23152     1.09213
          20     2.25717     1.06335
          20     2.28282     1.03325
          20     2.30847     1.01129
          20     2.33412    0.975821
          20     2.35977    0.966006
          20     2.38542    0.947139
          20     2.41107    0.934186
          20     2.43672    0.917645
          20     2.46237    0.904633
          20     2.48802    0.899836
          20     2.51366    0.884516
          20     2.53931    0.886485

