#    BLOCK:   VELOCITY:    ACTUAL_POFV:
           6     6.13333           0
           6         6.4           0
           6     6.66667           0
           6     6.93333           0
           6         7.2           0
           6     7.46667           0
           6     7.73333           0

           7           0           0
           7    0.266667  0.00194444
           7    0.533333      0.0125
           7         0.8   0.0515741
           7     1.06667   0.0551852
           7     1.33333    0.109259
           7         1.6    0.115648
           7     1.86667    0.127685
           7     2.13333    0.131574
           7         2.4    0.125741
           7     2.66667        0.08
           7     2.93333   0.0650926
           7         3.2    0.032963
           7     3.46667   0.0451852
           7     3.73333   0.0271296
           7           4   0.0101852
           7     4.26667  0.00833333
           7     4.53333           0
           7         4.8           0
           7     5.06667           0
           7     5.33333           0
           7         5.6           0
           7     5.86667           0
           7     6.13333           0
           7         6.4           0
           7     6.66667           0
           7     6.93333           0
           7         7.2           0
           7     7.46667           0
           7     7.73333           0

           8           0           0
           8    0.266667  0.00814815
           8    0.533333   0.0197222
           8         0.8   0.0517593
           8     1.06667   0.0683333
           8     1.33333    0.100833
           8         1.6   0.0858333
           8     1.86667    0.132222
           8     2.13333    0.145185
           8         2.4    0.131111
           8     2.66667   0.0787963
           8     2.93333   0.0615741
           8         3.2   0.0494444
           8     3.46667   0.0383333
           8     3.73333   0.0222222
           8           4  0.00648148
           8     4.26667           0
           8     4.53333           0
           8         4.8           0
           8     5.06667           0
           8     5.33333           0
           8         5.6           0
           8     5.86667           0
           8     6.13333           0
           8         6.4           0
           8     6.66667           0
           8     6.93333           0
           8         7.2           0
           8     7.46667           0
           8     7.73333           0

           9           0  0.00305556
           9    0.266667   0.0062037
           9    0.533333   0.0216667
           9         0.8   0.0825926
           9     1.06667    0.069537
           9     1.33333      0.0925
           9         1.6   0.0897222
           9     1.86667     0.12713
           9     2.13333    0.138056
           9         2.4    0.102315
           9     2.66667    0.111574
           9     2.93333   0.0462037
           9         3.2   0.0438889
           9     3.46667   0.0214815
           9     3.73333   0.0393519
           9           4  0.00472222
           9     4.26667           0
           9     4.53333           0
           9         4.8           0
           9     5.06667           0
           9     5.33333           0
           9         5.6           0
           9     5.86667           0
